"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"STRAIGHT BOURBON WHISKEY","021236","1792 Ridgemont Reserve 750ml","31.95","2.00","29.95","39.93"
"STRAIGHT BOURBON WHISKEY","016538","Ancient Ancient Age 1.75L","25.95","2.00","23.95","13.69"
"STRAIGHT BOURBON WHISKEY","016562","Angel's Envy Kentucky Straight Bourbon Port Barrel 750ml","49.95","5.00","44.95","59.93"
"STRAIGHT BOURBON WHISKEY","016580","Baker's 750ml","46.95","5.00","41.95","55.93"
"STRAIGHT BOURBON WHISKEY","016676","Basil Hayden's 750ml","41.95","3.00","38.95","51.93"
"STRAIGHT BOURBON WHISKEY","021482","Benchmark Bourbon #8 1.75L","19.95","2.00","17.95","10.26"
"STRAIGHT BOURBON WHISKEY","016850","Blanton Single Barrel 750ml","55.95","3.00","52.95","70.60"
"STRAIGHT BOURBON WHISKEY","016906","Booker's 750ml","59.95","5.00","54.95","73.27"
"STRAIGHT BOURBON WHISKEY","017020","Bowman Brothers 750ml","29.95","2.00","27.95","37.27"
"STRAIGHT BOURBON WHISKEY","017086","Bulleit Bourbon 750ml","30.90","2.00","28.90","38.53"
"STRAIGHT BOURBON WHISKEY","027454","Cinerator Hot Cinnamon Fla. Whiskey 750ml","15.90","2.95","12.95","17.27"
"STRAIGHT BOURBON WHISKEY","017766","Eagle Rare Single Brl Bourbon 10 Yr 750ml","28.95","2.00","26.95","35.93"
"STRAIGHT BOURBON WHISKEY","017836","Early Times Bourbon 354 750ml","14.95","2.00","12.95","17.27"
"STRAIGHT BOURBON WHISKEY","017916","Elijah Craig 750ml","25.95","1.50","24.45","32.60"
"STRAIGHT BOURBON WHISKEY","018098","Evan Williams 1783 1.75L","28.95","2.00","26.95","15.40"
"STRAIGHT BOURBON WHISKEY","017958","Evan Williams Black 1.75L","25.95","2.00","23.95","13.69"
"STRAIGHT BOURBON WHISKEY","018120","Evan Williams Single Barrel 750ml","27.90","2.00","25.90","34.53"
"STRAIGHT BOURBON WHISKEY","016096","Evan Williams White 750ml","13.50","1.00","12.50","16.67"
"STRAIGHT BOURBON WHISKEY","018276","Fighting Cock 750ml","17.95","1.00","16.95","22.60"
"STRAIGHT BOURBON WHISKEY","018348","Four Roses Small Batch Bourbon 750ml","32.95","5.00","27.95","37.27"
"STRAIGHT BOURBON WHISKEY","018656","Henry McKenna Single Barrel 750ml","26.95","3.00","23.95","31.93"
"STRAIGHT BOURBON WHISKEY","018660","Hudson Baby Bourbon 375ml","44.95","5.05","39.90","106.40"
"STRAIGHT BOURBON WHISKEY","018662","Hudson Four Grain 375ml","44.95","5.05","39.90","106.40"
"STRAIGHT BOURBON WHISKEY","019006","Jefferson Reserve 750ml","49.95","2.00","47.95","63.93"
"STRAIGHT BOURBON WHISKEY","019009","Jefferson's KY Straight Bourbon 750ml","29.95","2.00","27.95","37.27"
"STRAIGHT BOURBON WHISKEY","019068","Jim Beam 1.75L","30.90","2.00","28.90","16.51"
"STRAIGHT BOURBON WHISKEY","019076","Jim Beam 7 Year 750ml","19.95","2.00","17.95","23.93"
"STRAIGHT BOURBON WHISKEY","019028","Jim Beam Black 1.75L","49.95","5.00","44.95","25.69"
"STRAIGHT BOURBON WHISKEY","019112","Jim Beam Devil's Cut 750ml","26.95","2.05","24.90","33.20"
"STRAIGHT BOURBON WHISKEY","027410","Jim Beam Honey 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","019032","Jim Beam Jacob's Ghost 750ml","23.95","2.05","21.90","29.20"
"STRAIGHT BOURBON WHISKEY","027392","Jim Beam Maple 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","019036","Jim Beam Signature Craft 12YR 750ml","39.90","3.00","36.90","49.20"
"STRAIGHT BOURBON WHISKEY","019228","Knob Creek 1.75L","69.90","9.95","59.95","34.26"
"STRAIGHT BOURBON WHISKEY","019235","Knob Creek Single Barrel Reserve 750ml","44.95","4.00","40.95","54.60"
"STRAIGHT BOURBON WHISKEY","027604","Knob Creek Smoked Maple 750ml","34.95","4.00","30.95","41.27"
"STRAIGHT BOURBON WHISKEY","018856","Larceny Bourbon 750ml","27.90","3.00","24.90","33.20"
"STRAIGHT BOURBON WHISKEY","019436","Lexington 750ml","29.95","4.00","25.95","34.60"
"STRAIGHT BOURBON WHISKEY","020116","Old Grand Dad 114 750ml","22.95","2.00","20.95","27.93"
"STRAIGHT BOURBON WHISKEY","020454","Old Grand Dad 750ml","17.95","1.00","16.95","22.60"
"STRAIGHT BOURBON WHISKEY","020988","Olde Bourbon 1.75L","17.95","2.00","15.95","9.11"
"STRAIGHT BOURBON WHISKEY","027544","Red Stag 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","027406","Red Stag Hardcore Cider 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","027577","Red Stag Honey Tea 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","027582","Red Stag Spiced with Cinnamon 750ml","18.90","2.00","16.90","22.53"
"STRAIGHT BOURBON WHISKEY","022178","Russell's Reserve Single Barrel 750ml","49.95","3.00","46.95","62.60"
"STRAIGHT BOURBON WHISKEY","022156","Wild Turkey 101 750ml","22.95","1.20","21.75","29.00"
"STRAIGHT BOURBON WHISKEY","022123","Wild Turkey 81 1.75L","44.95","5.00","39.95","22.83"
"STRAIGHT BOURBON WHISKEY","022166","Wild Turkey Bourbon PET 750ml","22.95","1.20","21.75","29.00"
"STRAIGHT BOURBON WHISKEY","022205","Wild Turkey Rare Breed 750ml","39.90","2.95","36.95","49.27"
"STRAIGHT BOURBON WHISKEY","022175","Wild Turkey Russell Reserve 750ml","32.95","2.00","30.95","41.27"
"STRAIGHT BOURBON WHISKEY","086923","Wild Turkey Spiced 750ml","22.95","2.00","20.95","27.93"
"STRAIGHT BOURBON WHISKEY","022213","Woodford Reserve 1.75L","69.90","5.00","64.90","37.09"
"STRAIGHT BOURBON WHISKEY","022216","Woodford Reserve 750ml","34.95","3.00","31.95","42.60"
"TENNESSEE WHISKEY","026589","Gentleman Jack 1.75L","63.90","6.00","57.90","33.09"
"TENNESSEE WHISKEY","026608","George Dickel #8 1.75L","37.95","3.00","34.95","19.97"
"TENNESSEE WHISKEY","026828","Jack Daniel's 7 Black 1.75L","49.95","5.00","44.95","25.69"
"TENNESSEE WHISKEY","026907","Jack Daniel's Single Barrel 1L","56.95","5.00","51.95","51.95"
"TENNESSEE WHISKEY","026906","Jack Daniel's Single Barrel 750ml","49.95","5.00","44.95","59.93"
"TENNESSEE WHISKEY","086673","Jack Daniel's Tennessee Honey 1.75L","49.95","5.00","44.95","25.69"
"CORN WHISKEY","027260","Everclear Lightnin Corn Whiskey 750ml","16.95","2.00","14.95","19.93"
"STRAIGHT RYE WHISKEY","027080","(Ri)1 750ml","39.90","3.00","36.90","49.20"
"STRAIGHT RYE WHISKEY","027025","Bulleit Rye 750ml","31.95","2.00","29.95","39.93"
"STRAIGHT RYE WHISKEY","027446","Defiant Whisky 750ml","54.90","5.95","48.95","65.27"
"STRAIGHT RYE WHISKEY","027051","James E. Pepper 1776 Rye Whiskey 750ml","29.95","4.00","25.95","34.60"
"STRAIGHT RYE WHISKEY","027052","Jefferson's Rye 750ml","39.90","2.00","37.90","50.53"
"STRAIGHT RYE WHISKEY","027058","Jim Beam Rye 1.75L","37.95","2.00","35.95","20.54"
"STRAIGHT RYE WHISKEY","027048","Knob Creek Rye 750ml","41.95","4.00","37.95","50.60"
"STRAIGHT RYE WHISKEY","027120","Wild Turkey Rye 81 750ml","24.90","1.95","22.95","30.60"
"MOONSHINE","086684","Firefly Apple Pie Mooneshine 750ml","19.95","2.00","17.95","23.93"
"MOONSHINE","086686","Firefly Caramel Moonshine 750ml","19.95","2.00","17.95","23.93"
"MOONSHINE","076032","Junior Johnson's Midnight Moon 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","076036","Junior Johnson's Midnight Moon Apple Pie 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","076042","Junior Johnson's Midnight Moon Blackberry 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","076044","Junior Johnson's Midnight Moon Blueberry 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","076038","Junior Johnson's Midnight Moon Cherry 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","076046","Junior Johnson's Midnight Moon Cranberry 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","076040","Junior Johnson's Midnight Moon Strawberry 750ml","21.90","2.00","19.90","26.53"
"MOONSHINE","027633","Virginia Lightning Apple Pie 750ml","22.95","2.00","20.95","27.93"
"MOONSHINE","027616","Virginia Lightning Cherry 750ml","22.95","2.00","20.95","27.93"
"BLENDED WHISKEY","072427","Benchmark Brown Sugar 750ml","12.90","1.95","10.95","14.60"
"BLENDED WHISKEY","027470","Bernheim Original Wheat Whiskey 750ml","24.90","3.00","21.90","29.20"
"BLENDED WHISKEY","027426","Bird Dog Hot Cinnamon 750ml","17.95","2.00","15.95","21.27"
"BLENDED WHISKEY","027418","Bird Dog Maple Flavored Whiskey 750ml","17.95","2.00","15.95","21.27"
"BLENDED WHISKEY","027434","Bird Dog Peach 750ml","17.95","2.00","15.95","21.27"
"BLENDED WHISKEY","024458","Kessler 1.75L","19.95","2.00","17.95","10.26"
"BLENDED WHISKEY","027500","Kopper Kettle Whiskey 750ml","29.95","2.00","27.95","37.27"
"WHISKEY","027475","Bird Dog Blackberry Flav. Whiskey 750ml","17.95","2.00","15.95","21.27"
"WHISKEY","017668","Distiller's Pride 1.75L","16.95","2.00","14.95","8.54"
"WHISKEY","021376","Sam Houston 750ml","27.90","2.00","25.90","34.53"
"WHISKEY","027626","Whitetail Whiskey 750ml","17.95","2.00","15.95","21.27"
"GRAPE BRANDY (DOMESTIC)","052316","Christian Brothers Brandy 750ml","12.45","1.50","10.95","14.60"
"GRAPE BRANDY (DOMESTIC)","052806","Korbel Brandy 750ml","11.95","1.00","10.95","14.60"
"GRAPE BRANDY (DOMESTIC)","053206","Paul Masson Grande Amber VSOP 750ml","14.40","1.00","13.40","17.87"
"GRAPE BRANDY (DOMESTIC)","052166","The Christian Brothers X.O. 750ml","13.95","2.00","11.95","15.93"
"BRANDY IMPORTED","051506","Presidente Brandy 750ml","19.95","1.00","18.95","25.27"
"BRANDY IMPORTED","066296","Remy Martin 'V' 750ml","39.90","3.00","36.90","49.20"
"BRANDY IMPORTED","050676","St. Remy X.O. Napoleon Brandy 750ml","16.95","1.00","15.95","21.27"
"CANADIAN WHISKY","010553","Black Velvet Cinnamon Rush 750ml","12.90","2.00","10.90","14.53"
"CANADIAN WHISKY","010550","Black Velvet Toasted Caramel 750ml","12.90","2.00","10.90","14.53"
"CANADIAN WHISKY","010632","Canadain Club Reserve Triple Aged 750ml","18.90","2.00","16.90","22.53"
"CANADIAN WHISKY","010628","Canadian Club 1.75L","30.90","3.00","27.90","15.94"
"CANADIAN WHISKY","010846","Canadian Club Small Batch Classic 750ml","23.95","4.00","19.95","26.60"
"CANADIAN WHISKY","011058","Canadian MacNaughton 1.75L","19.95","2.50","17.45","9.97"
"CANADIAN WHISKY","011296","Crown Royal 750ml","27.45","2.00","25.45","33.93"
"CANADIAN WHISKY","010818","Crown Royal Maple 750ml","27.45","2.00","25.45","33.93"
